Country,Region,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE_TYPE,ENTRY_DATE,Country_cd
China,Asia,Social distancing,Limit public gatherings,No,Not applicable,4/3/2020,Government,4/16/2020,CN
China,Asia,Governance and socio-economic measures,Economic measures,Yes,Legal action,4/6/2020,Government,4/16/2020,CN
China,Asia,Public health measures,Strengthening the public health system,No,Not applicable,4/7/2020,Government,4/16/2020,CN
China,Asia,Public health measures,Isolation and quarantine policies,Yes,Not applicable,4/8/2020,Government,4/16/2020,CN
China,Asia,Movement restrictions,Additional health/documents requirements upon arrival,Yes,Legal action,4/7/2020,Government,4/16/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not available,4/7/2020,Government,4/16/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not applicable,4/8/2020,Government,4/16/2020,CN
China,Asia,Movement restrictions,Border closure ,No,Not available,4/6/2020,Government,4/16/2020,CN
China,Asia,Movement restrictions,Domestic travel restrictions,Yes,Not applicable,4/8/2020,Government,4/16/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not available,4/12/2020,Government,4/16/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not available,4/8/2020,Government,4/16/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not available,4/13/2020,Government,4/16/2020,CN
China,Asia,Movement restrictions,Surveillance and monitoring,Yes,Legal action,4/13/2020,Government,4/16/2020,CN
China,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,3/14/2020,Government,4/16/2020,CN
China,Asia,Public health measures,Health screenings in airports and border crossings,No,Not applicable,4/13/2020,Government,4/16/2020,CN
China,Asia,Social distancing,Schools closure ,No,Not applicable,4/15/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Health screenings in airports and border crossings,Yes,Not applicable,4/15/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Isolation and quarantine policies,Yes,Not applicable,4/19/2020,Government,4/29/2020,CN
China,Asia,Movement restrictions,Checkpoints within the country,No,Not applicable,4/20/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Strengthening the public health system,No,Not applicable,4/20/2020,Government,4/29/2020,CN
China,Asia,Movement restrictions,Border closure ,No,Other (add in comments),4/22/2020,Government,4/29/2020,CN
China,Asia,Movement restrictions,Surveillance and monitoring,No,Other (add in comments),4/22/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Health screenings in airports and border crossings,No,Not applicable,4/22/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Isolation and quarantine policies,Yes,Not applicable,4/23/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Psychological assistance and medical social work,Yes,Not applicable,4/23/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not applicable,4/24/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Psychological assistance and medical social work,No,Not applicable,4/25/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not applicable,4/25/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Strengthening the public health system,Yes,Not applicable,4/27/2020,Government,4/29/2020,CN
China,Asia,Movement restrictions,Surveillance and monitoring,Yes,Not applicable,4/27/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not applicable,4/27/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Isolation and quarantine policies,Yes,Not applicable,4/27/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Testing policy,Yes,Not applicable,4/27/2020,Government,4/29/2020,CN
China,Asia,Movement restrictions,Surveillance and monitoring,Yes,Not applicable,4/28/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Psychological assistance and medical social work,Yes,Not applicable,4/28/2020,Government,4/29/2020,CN
China,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/29/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Isolation and quarantine policies,Yes,Not applicable,4/29/2020,Government,4/29/2020,CN
China,Asia,Public health measures,Health screenings in airports and border crossings,No,Not applicable,4/29/2020,Government,5/5/2020,CN
China,Asia,Public health measures,Strengthening the public health system,No,Not applicable,4/30/2020,Government,5/5/2020,CN
China,Asia,Public health measures,Isolation and quarantine policies,No,Not applicable,4/30/2020,Government,5/5/2020,CN
China,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/2/2020,Government,5/5/2020,CN
China,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,5/6/2020,Government,5/6/2020,CN
China,Asia,Public health measures,Health screenings in airports and border crossings,No,Not applicable,5/8/2020,Government,5/11/2020,CN
China,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/8/2020,Government,5/11/2020,CN
China,Asia,Social distancing,Limit public gatherings,No,Not applicable,5/8/2020,Government,5/11/2020,CN
China,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/9/2020,Government,5/11/2020,CN
China,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/6/2020,Government,5/11/2020,CN
China,Asia,Lockdown,Partial lockdown,No,Not applicable,5/7/2020,Government,5/11/2020,CN
China,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/7/2020,Government,5/11/2020,CN
China,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/8/2020,Government,5/11/2020,CN
China,Asia,Social distancing,Limit public gatherings,No,Not applicable,5/8/2020,Government,5/11/2020,CN
China,Asia,Public health measures,Awareness campaigns,No,Not applicable,5/8/2020,Government,5/11/2020,CN
China,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/9/2020,Government,5/11/2020,CN
China,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/10/2020,Government,5/11/2020,CN
China,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,5/11/2020,Government,5/11/2020,CN
China,Asia,Public health measures,Requirement to wear protective gear in public,No,Not applicable,5/10/2020,Government,5/11/2020,CN
China,Asia,Public health measures,Strengthening the public health system,No,Not applicable,5/9/2020,Government,5/19/2020,CN
China,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/9/2020,Government,5/19/2020,CN
China,Asia,Public health measures,Health screenings in airports and border crossings,No,Not applicable,5/12/2020,Government,5/19/2020,CN
China,Asia,Social distancing,Schools closure ,No,Not applicable,6/6/2020,Government,5/19/2020,CN
China,Asia,Movement restrictions,Domestic travel restrictions,No,Not applicable,5/14/2020,Government,5/19/2020,CN
China,Asia,Public health measures,Isolation and quarantine policies,No,Not applicable,5/15/2020,Government,5/19/2020,CN
China,Asia,Public health measures,Testing policy,No,Not applicable,5/14/2020,Government,5/19/2020,CN
China,Asia,Public health measures,Testing policy,No,Not applicable,5/14/2020,Government,5/19/2020,CN
China,Asia,Public health measures,Strengthening the public health system,No,Not applicable,5/18/2020,Government,5/19/2020,CN
China,Asia,Public health measures,Requirement to wear protective gear in public,No,Not applicable,5/18/2020,Government,5/19/2020,CN
"China, Hong Kong Special Administrative Region",Asia,Social distancing,Limit public gatherings,No,Fines,4/10/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Social distancing,Closure of businesses and public services,No,Fines,4/10/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Social distancing,Limit public gatherings,No,Fines,4/10/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Public health measures,Testing policy,No,Not applicable,4/9/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Public health measures,General recommendations,No,Not applicable,3/17/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/8/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/8/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Social distancing,Limit public gatherings,No,Fines,3/30/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/8/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Social distancing,Closure of businesses and public services,Yes,Up to detention,3/28/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Public health measures,Other public health measures enforced,Yes,Up to detention,3/28/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,3/25/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Public health measures,Health screenings in airports and border crossings,Yes,Not applicable,3/25/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Movement restrictions,Visa restrictions,No,Not applicable,3/25/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Social distancing,Closure of businesses and public services,No,Not applicable,3/23/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Public health measures,Isolation and quarantine policies,No,Not available,3/20/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Public health measures,Other public health measures enforced,No,Fines,3/23/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,3/23/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Social distancing,Limit public gatherings,No,Fines,3/23/2020,Government,4/9/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Governance and socio-economic measures,Economic measures,No,,4/14/2020,Government,4/16/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Governance and socio-economic measures,Economic measures,No,,4/17/2020,Government,4/16/2020,HK
"China, Hong Kong Special Administrative Region",Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,,4/16/2020,Government,4/16/2020,HK
