COUNTRY	PROVINCE	COUNTY	Country_cd	Province_cd	Continent	Region	ACTIVE	PEOPLE_TESTED	CONFIRMED	PEOPLE_HOSPITALIZED	DEATHS	RECOVERED	INCIDENT_RATE	TESTING_RATE	HOSPITALIZATION_RATE	MORTALITY_RATE	LONG	LAT	LAST_REPORTED_FLAG
United States	Indiana	Blackford	US	IN	America	Americas	22	0	24	0	2	0	204.1163463	0	0	0	-85.32499702	40.47388153	FALSE
United States	North Carolina	Bladen	US	NC	America	Americas	93	0	95	0	2	0	290.3245523	0	0	0	-78.56180059	34.61296243	FALSE
United States	Idaho	Blaine	US	ID	America	Americas	507	0	512	0	5	0	2224.056296	0	0	0	-113.9752658	43.4085812	FALSE
United States	Oklahoma	Blaine	US	OK	America	Americas	6	0	6	0	0	0	63.63347121	0	0	0	-98.43307003	35.87518314	FALSE
United States	Pennsylvania	Blair	US	PA	America	Americas	48	0	49	0	1	0	40.22030879	0	0	0	-78.34917412	40.47961444	FALSE
United States	Texas	Blanco	US	TX	America	Americas	8	0	8	0	0	0	67.05221691	0	0	0	-98.3999852	30.26640707	FALSE
United States	Virginia	Bland	US	VA	America	Americas	0	0	0	0	0	0	0	0	0	0	-81.13599391	37.13128068	FALSE
United States	Georgia	Bleckley	US	GA	America	Americas	45	0	45	0	0	0	349.5688651	0	0	0	-83.33035166	32.43829035	FALSE
United States	Tennessee	Bledsoe	US	TN	America	Americas	607	0	608	0	1	0	4036.112586	0	0	0	-85.20611967	35.59942968	FALSE
United States	Alabama	Blount	US	AL	America	Americas	57	0	58	0	1	0	100.3009027	0	0	0	-86.56790593	33.98210918	FALSE
United States	Tennessee	Blount	US	TN	America	Americas	86	0	89	0	3	0	66.87304641	0	0	0	-83.92847788	35.68938198	FALSE
United States	Minnesota	Blue Earth	US	MN	America	Americas	136	0	137	0	1	0	202.503954	0	0	0	-94.06699781	44.03554215	FALSE
United States	Mississippi	Bolivar	US	MS	America	Americas	143	0	154	0	11	0	502.8078882	0	0	0	-90.87372121	33.79696941	FALSE
United States	Missouri	Bollinger	US	MO	America	Americas	6	0	6	0	0	0	49.45190802	0	0	0	-90.02725304	37.32449052	FALSE
United States	South Dakota	Bon Homme	US	SD	America	Americas	8	0	8	0	0	0	115.9252282	0	0	0	-97.88592746	42.98914167	FALSE
United States	Illinois	Bond	US	IL	America	Americas	11	0	12	0	1	0	73.05491294	0	0	0	-89.43534887	38.88829622	FALSE
United States	Idaho	Bonner	US	ID	America	Americas	4	0	4	0	0	0	8.745272087	0	0	0	-116.6017932	48.29996017	FALSE
United States	Idaho	Bonneville	US	ID	America	Americas	37	0	37	0	0	0	31.07624599	0	0	0	-111.6161537	43.38713372	FALSE
United States	Arkansas	Boone	US	AR	America	Americas	6	0	6	0	0	0	16.02906604	0	0	0	-93.09374925	36.3084504	FALSE
United States	Illinois	Boone	US	IL	America	Americas	408	0	424	0	16	0	791.8721052	0	0	0	-88.82345779	42.32359279	FALSE
United States	Indiana	Boone	US	IN	America	Americas	274	0	309	0	35	0	455.4633492	0	0	0	-86.46841646	40.0509304	FALSE
United States	Iowa	Boone	US	IA	America	Americas	58	0	58	0	0	0	221.0871388	0	0	0	-93.9313999	42.03657094	FALSE
United States	Kentucky	Boone	US	KY	America	Americas	392	0	409	0	17	0	306.1812683	0	0	0	-84.72615357	38.97065142	FALSE
United States	Missouri	Boone	US	MO	America	Americas	137	0	138	0	1	0	76.46996891	0	0	0	-92.30723575	38.99186229	FALSE
United States	Nebraska	Boone	US	NE	America	Americas	4	0	4	0	0	0	77.04160247	0	0	0	-98.06737183	41.70759415	FALSE
United States	West Virginia	Boone	US	WV	America	Americas	10	0	10	0	0	0	46.60483758	0	0	0	-81.69888019	38.01974191	FALSE
United States	Texas	Bosque	US	TX	America	Americas	6	0	6	0	0	0	32.11131924	0	0	0	-97.63613524	31.89978581	FALSE
United States	Louisiana	Bossier	US	LA	America	Americas	380	0	406	0	26	0	319.5868985	0	0	0	-93.60460152	32.67932307	FALSE
United States	Virginia	Botetourt	US	VA	America	Americas	28	0	32	0	4	0	95.75391245	0	0	0	-79.80982182	37.55531756	FALSE
United States	North Dakota	Bottineau	US	ND	America	Americas	2	0	2	0	0	0	31.83699459	0	0	0	-100.8378166	48.79106111	FALSE
United States	Colorado	Boulder	US	CO	America	Americas	893	0	956	0	63	0	293.0753289	0	0	0	-105.3546767	40.09313619	FALSE
United States	Idaho	Boundary	US	ID	America	Americas	0	0	0	0	0	0	0	0	0	0	-116.4630179	48.76684761	FALSE
United States	Kansas	Bourbon	US	KS	America	Americas	6	0	7	0	1	0	48.16292831	0	0	0	-94.84865997	37.85508555	FALSE
United States	Kentucky	Bourbon	US	KY	America	Americas	9	0	10	0	1	0	50.53567819	0	0	0	-84.21827874	38.2054607	FALSE
United States	Texas	Bowie	US	TX	America	Americas	178	0	189	0	11	0	202.6918333	0	0	0	-94.41834132	33.44626922	FALSE
United States	North Dakota	Bowman	US	ND	America	Americas	1	0	1	0	0	0	33.06878307	0	0	0	-103.5203343	46.11285362	FALSE
United States	Nebraska	Box Butte	US	NE	America	Americas	2	0	2	0	0	0	18.54771399	0	0	0	-103.0878834	42.22079243	FALSE
United States	Kentucky	Boyd	US	KY	America	Americas	36	0	39	0	3	0	83.47960101	0	0	0	-82.68652187	38.36176608	FALSE
United States	Kentucky	Boyle	US	KY	America	Americas	23	0	23	0	0	0	76.51363939	0	0	0	-84.8633779	37.62680923	FALSE
United States	Kentucky	Bracken	US	KY	America	Americas	11	0	11	0	0	0	132.4822353	0	0	0	-84.08532444	38.69158994	FALSE
United States	Florida	Bradford	US	FL	America	Americas	49	0	51	0	2	0	180.8446509	0	0	0	-82.16611613	29.95079741	FALSE
United States	Pennsylvania	Bradford	US	PA	America	Americas	43	0	46	0	3	0	76.25615437	0	0	0	-76.51570822	41.78869215	FALSE
United States	Arkansas	Bradley	US	AR	America	Americas	17	0	18	0	1	0	167.2396172	0	0	0	-92.15980837	33.46755808	FALSE
United States	Tennessee	Bradley	US	TN	America	Americas	107	0	108	0	1	0	99.89825178	0	0	0	-84.857186	35.15739424	FALSE
United States	Michigan	Branch	US	MI	America	Americas	107	0	109	0	2	0	250.4768251	0	0	0	-85.05929476	41.91600556	FALSE
United States	Georgia	Brantley	US	GA	America	Americas	50	0	52	0	2	0	272.1230834	0	0	0	-81.97743999	31.19576557	FALSE
United States	West Virginia	Braxton	US	WV	America	Americas	2	0	2	0	0	0	14.32972702	0	0	0	-80.72011184	38.70036159	FALSE
United States	Texas	Brazoria	US	TX	America	Americas	849	0	861	0	12	0	230.0515144	0	0	0	-95.44563172	29.18757369	FALSE
United States	Texas	Brazos	US	TX	America	Americas	436	0	455	0	19	0	198.5070525	0	0	0	-96.30205577	30.6636448	FALSE
United States	Kentucky	Breathitt	US	KY	America	Americas	3	0	3	0	0	0	23.75296912	0	0	0	-83.31959161	37.52333168	FALSE
United States	Kentucky	Breckinridge	US	KY	America	Americas	15	0	17	0	2	0	83.01997363	0	0	0	-86.42885017	37.77377239	FALSE
United States	Iowa	Bremer	US	IA	America	Americas	63	0	69	0	6	0	275.3172133	0	0	0	-92.31795937	42.77461496	FALSE
United States	Florida	Brevard	US	FL	America	Americas	389	0	401	0	12	0	66.617714	0	0	0	-80.73091022	28.29409504	FALSE
United States	Texas	Brewster	US	TX	America	Americas	1	0	1	0	0	0	10.86602195	0	0	0	-103.2520326	29.81008251	FALSE
United States	Texas	Briscoe	US	TX	America	Americas	1	0	1	0	0	0	64.68305304	0	0	0	-101.2084947	34.53026962	FALSE
United States	Massachusetts	Bristol	US	MA	America	Americas	6453	0	6852	0	399	0	1212.277762	0	0	0	-71.10872211	41.79228404	FALSE
United States	Rhode Island	Bristol	US	RI	America	Americas	224	0	224	0	0	0	462.0557355	0	0	0	-71.28652315	41.71018079	FALSE
United States	Virginia	Bristol	US	VA	America	Americas	4	0	4	0	0	0	23.86350078	0	0	0	-82.16359122	36.6163024	FALSE
United States	Montana	Broadwater	US	MT	America	Americas	4	0	4	0	0	0	64.13339747	0	0	0	-111.4955813	46.33277565	FALSE
United States	West Virginia	Brooke	US	WV	America	Americas	4	0	4	0	0	0	18.23237158	0	0	0	-80.57915332	40.27367263	FALSE
United States	South Dakota	Brookings	US	SD	America	Americas	15	0	15	0	0	0	42.76306412	0	0	0	-96.79079945	44.36974375	FALSE
United States	Georgia	Brooks	US	GA	America	Americas	60	0	69	0	9	0	446.3996895	0	0	0	-83.58303423	30.83922642	FALSE
United States	Texas	Brooks	US	TX	America	Americas	1	0	1	0	0	0	14.09840688	0	0	0	-98.21808402	27.03103197	FALSE
United States	New York	Broome	US	NY	America	Americas	501	0	545	0	44	0	286.1072614	0	0	0	-75.81326086	42.15903158	FALSE
United States	Colorado	Broomfield	US	CO	America	Americas	201	0	227	0	26	0	322.1457461	0	0	0	-105.0566324	39.95998787	FALSE
United States	Florida	Broward	US	FL	America	Americas	6563	0	6870	0	307	0	351.8065034	0	0	0	-80.48725556	26.15184651	FALSE
United States	Illinois	Brown	US	IL	America	Americas	10	0	10	0	0	0	152.0218912	0	0	0	-90.75068024	39.96209138	FALSE
United States	Indiana	Brown	US	IN	America	Americas	32	0	33	0	1	0	218.6588921	0	0	0	-86.22868909	39.19605589	FALSE
United States	Kansas	Brown	US	KS	America	Americas	6	0	6	0	0	0	62.73525722	0	0	0	-95.56421698	39.82652589	FALSE
United States	Minnesota	Brown	US	MN	America	Americas	12	0	14	0	2	0	55.98208573	0	0	0	-94.72562874	44.24205652	FALSE
United States	Ohio	Brown	US	OH	America	Americas	27	0	28	0	1	0	64.46859459	0	0	0	-83.86788395	38.93416837	FALSE
United States	South Dakota	Brown	US	SD	America	Americas	265	0	266	0	1	0	684.8786014	0	0	0	-98.35165355	45.58994323	FALSE
United States	Texas	Brown	US	TX	America	Americas	48	0	57	0	9	0	150.5387703	0	0	0	-98.99907113	31.77430356	FALSE
United States	Wisconsin	Brown	US	WI	America	Americas	2266	0	2300	0	34	0	869.4271609	0	0	0	-88.00411844	44.4526553	FALSE
United States	South Dakota	Brule	US	SD	America	Americas	0	0	0	0	0	0	0	0	0	0	-99.08118954	43.71756379	FALSE
United States	North Carolina	Brunswick	US	NC	America	Americas	81	0	83	0	2	0	58.11510993	0	0	0	-78.22814204	34.070565	FALSE
United States	Virginia	Brunswick	US	VA	America	Americas	24	0	25	0	1	0	154.0262461	0	0	0	-77.8593436	36.76366949	FALSE
United States	Georgia	Bryan	US	GA	America	Americas	69	0	74	0	5	0	186.7413632	0	0	0	-81.44002948	32.00979311	FALSE
United States	Oklahoma	Bryan	US	OK	America	Americas	23	0	24	0	1	0	50.00520888	0	0	0	-96.25903472	33.96472458	FALSE
United States	Iowa	Buchanan	US	IA	America	Americas	32	0	32	0	0	0	151.1216057	0	0	0	-91.83510825	42.4709188	FALSE
United States	Missouri	Buchanan	US	MO	America	Americas	675	0	677	0	2	0	774.9187308	0	0	0	-94.80138942	39.65816401	FALSE
United States	Virginia	Buchanan	US	VA	America	Americas	18	0	18	0	0	0	85.69796229	0	0	0	-82.03749726	37.26818323	FALSE
United States	Virginia	Buckingham	US	VA	America	Americas	450	0	453	0	3	0	2641.707488	0	0	0	-78.52518834	37.57242268	FALSE
United States	Pennsylvania	Bucks	US	PA	America	Americas	4519	0	5012	0	493	0	797.7461919	0	0	0	-75.10836643	40.33682119	FALSE
United States	Iowa	Buena Vista	US	IA	America	Americas	709	0	709	0	0	0	3613.659531	0	0	0	-95.15100162	42.73545875	FALSE
United States	Virginia	Buena Vista	US	VA	America	Americas	13	0	13	0	0	0	200.679222	0	0	0	-79.35296097	37.73484642	FALSE
United States	Nebraska	Buffalo	US	NE	America	Americas	149	0	150	0	1	0	302.0600495	0	0	0	-99.07500296	40.85486962	FALSE
United States	South Dakota	Buffalo	US	SD	America	Americas	10	0	10	0	0	0	509.6839959	0	0	0	-99.20814467	44.07657829	FALSE
United States	Wisconsin	Buffalo	US	WI	America	Americas	4	0	5	0	1	0	38.37004067	0	0	0	-91.75332578	44.37835084	FALSE
United States	Kentucky	Bullitt	US	KY	America	Americas	105	0	109	0	4	0	133.4541359	0	0	0	-85.68955617	37.97162523	FALSE
United States	Georgia	Bulloch	US	GA	America	Americas	58	0	60	0	2	0	75.36930962	0	0	0	-81.74811421	32.39577406	FALSE
United States	Alabama	Bullock	US	AL	America	Americas	181	0	185	0	4	0	1831.501832	0	0	0	-85.71265535	32.10030533	FALSE
United States	North Carolina	Buncombe	US	NC	America	Americas	287	0	310	0	23	0	118.6870911	0	0	0	-82.53305	35.61113393	FALSE
United States	Illinois	Bureau	US	IL	America	Americas	14	0	15	0	1	0	45.97278411	0	0	0	-89.5283051	41.40385234	FALSE
United States	Georgia	Burke	US	GA	America	Americas	116	0	121	0	5	0	540.5888397	0	0	0	-81.99928721	33.05917989	FALSE
United States	North Carolina	Burke	US	NC	America	Americas	357	0	372	0	15	0	411.1178648	0	0	0	-81.70755735	35.74989637	FALSE
United States	North Dakota	Burke	US	ND	America	Americas	5	0	5	0	0	0	236.4066194	0	0	0	-102.5182117	48.79094471	FALSE
United States	North Dakota	Burleigh	US	ND	America	Americas	126	0	126	0	0	0	131.763328	0	0	0	-100.4645214	46.97847375	FALSE
United States	Texas	Burleson	US	TX	America	Americas	23	0	23	0	0	0	124.7085615	0	0	0	-96.62158484	30.49273808	FALSE
United States	New Jersey	Burlington	US	NJ	America	Americas	4199	0	4476	0	277	0	1005.054463	0	0	0	-74.66927768	39.87681124	FALSE
United States	Texas	Burnet	US	TX	America	Americas	32	0	32	0	0	0	66.45208182	0	0	0	-98.181887	30.78801353	FALSE
United States	Wisconsin	Burnett	US	WI	America	Americas	0	0	1	0	1	0	6.487608667	0	0	0	-92.36711412	45.86303537	FALSE
United States	Nebraska	Burt	US	NE	America	Americas	9	0	9	0	0	0	139.3404552	0	0	0	-96.32605633	41.85056773	FALSE
United States	Alabama	Butler	US	AL	America	Americas	377	0	392	0	15	0	2015.631427	0	0	0	-86.68057478	31.75300095	FALSE
United States	Iowa	Butler	US	IA	America	Americas	15	0	15	0	0	0	103.8853106	0	0	0	-92.79015971	42.73172833	FALSE
United States	Kansas	Butler	US	KS	America	Americas	31	0	31	0	0	0	46.33019982	0	0	0	-96.83878537	37.78134351	FALSE
United States	Kentucky	Butler	US	KY	America	Americas	220	0	227	0	7	0	1762.559205	0	0	0	-86.68748787	37.20946153	FALSE
United States	Missouri	Butler	US	MO	America	Americas	31	0	31	0	0	0	72.97895381	0	0	0	-90.40421163	36.71462476	FALSE
United States	Nebraska	Butler	US	NE	America	Americas	47	0	47	0	0	0	586.3273453	0	0	0	-97.13106306	41.22703692	FALSE
United States	Ohio	Butler	US	OH	America	Americas	819	0	847	0	28	0	221.0714789	0	0	0	-84.57388716	39.44012838	FALSE
United States	Pennsylvania	Butler	US	PA	America	Americas	215	0	227	0	12	0	120.8391668	0	0	0	-79.91351055	40.91152759	FALSE
United States	California	Butte	US	CA	America	Americas	40	0	40	0	0	0	18.24934074	0	0	0	-121.6005252	39.66727762	FALSE
United States	South Dakota	Butte	US	SD	America	Americas	0	0	0	0	0	0	0	0	0	0	-103.5079318	44.90608745	FALSE
United States	Georgia	Butts	US	GA	America	Americas	202	0	224	0	22	0	898.2996471	0	0	0	-83.9543504	33.2830945	FALSE
United States	North Carolina	Cabarrus	US	NC	America	Americas	438	0	460	0	22	0	212.517267	0	0	0	-80.55267168	35.3877799	FALSE
United States	West Virginia	Cabell	US	WV	America	Americas	61	0	61	0	0	0	66.34401001	0	0	0	-82.23855912	38.42424062	FALSE
United States	Louisiana	Caddo	US	LA	America	Americas	2300	0	2480	0	180	0	1032.455746	0	0	0	-93.88375652	32.57991587	FALSE
United States	Oklahoma	Caddo	US	OK	America	Americas	145	0	155	0	10	0	538.9055003	0	0	0	-98.37534464	35.17364557	FALSE
United States	California	Calaveras	US	CA	America	Americas	15	0	15	0	0	0	32.67617907	0	0	0	-120.552913	38.20537103	FALSE
United States	Louisiana	Calcasieu	US	LA	America	Americas	543	0	588	0	45	0	289.0343892	0	0	0	-93.35400434	30.22931235	FALSE
United States	Kentucky	Caldwell	US	KY	America	Americas	12	0	12	0	0	0	94.1397976	0	0	0	-87.86948214	37.14749129	FALSE
United States	Louisiana	Caldwell	US	LA	America	Americas	52	0	52	0	0	0	524.2992539	0	0	0	-92.11752148	32.0902519	FALSE
United States	Missouri	Caldwell	US	MO	America	Americas	5	0	5	0	0	0	55.43237251	0	0	0	-93.98308093	39.65620858	FALSE
United States	North Carolina	Caldwell	US	NC	America	Americas	125	0	127	0	2	0	154.5425783	0	0	0	-81.54799522	35.95204977	FALSE
United States	Texas	Caldwell	US	TX	America	Americas	57	0	57	0	0	0	130.5423232	0	0	0	-97.61814775	29.83668859	FALSE
United States	Vermont	Caledonia	US	VT	America	Americas	15	0	15	0	0	0	50.01166939	0	0	0	-72.10314651	44.46548598	FALSE
United States	Alabama	Calhoun	US	AL	America	Americas	149	0	152	0	3	0	133.796928	0	0	0	-85.82630386	33.77483727	FALSE
United States	Florida	Calhoun	US	FL	America	Americas	49	0	52	0	3	0	368.6635945	0	0	0	-85.19394153	30.40666734	FALSE
United States	Georgia	Calhoun	US	GA	America	Americas	126	0	131	0	5	0	2116.658588	0	0	0	-84.62725131	31.53169785	FALSE
United States	Illinois	Calhoun	US	IL	America	Americas	1	0	1	0	0	0	21.10149821	0	0	0	-90.66330078	39.16840183	FALSE
United States	Iowa	Calhoun	US	IA	America	Americas	2	0	2	0	0	0	20.68680182	0	0	0	-94.64046046	42.38521079	FALSE
United States	Michigan	Calhoun	US	MI	America	Americas	335	0	357	0	22	0	266.1021624	0	0	0	-85.00493569	42.24633834	FALSE
United States	Mississippi	Calhoun	US	MS	America	Americas	59	0	63	0	4	0	438.6881136	0	0	0	-89.33686647	33.93683395	FALSE
United States	South Carolina	Calhoun	US	SC	America	Americas	9	0	10	0	1	0	68.71435443	0	0	0	-80.77722168	33.66926881	FALSE
United States	Texas	Calhoun	US	TX	America	Americas	34	0	37	0	3	0	173.790512	0	0	0	-96.61633945	28.47048236	FALSE
United States	West Virginia	Calhoun	US	WV	America	Americas	2	0	2	0	0	0	28.13335209	0	0	0	-81.11934872	38.84315422	FALSE
United States	Texas	Callahan	US	TX	America	Americas	8	0	9	0	1	0	64.54851897	0	0	0	-99.37326312	32.29760619	FALSE
United States	Missouri	Callaway	US	MO	America	Americas	26	0	27	0	1	0	60.34463492	0	0	0	-91.92186505	38.83674754	FALSE
United States	Kentucky	Calloway	US	KY	America	Americas	47	0	48	0	1	0	123.0737673	0	0	0	-88.2731593	36.62093411	FALSE
United States	Wisconsin	Calumet	US	WI	America	Americas	73	0	74	0	1	0	147.7370281	0	0	0	-88.21780273	44.0816316	FALSE
United States	Maryland	Calvert	US	MD	America	Americas	312	0	329	0	17	0	355.5795731	0	0	0	-76.56820632	38.53961642	FALSE
United States	Idaho	Camas	US	ID	America	Americas	1	0	1	0	0	0	90.4159132	0	0	0	-114.8065892	43.46665742	FALSE
United States	Pennsylvania	Cambria	US	PA	America	Americas	55	0	57	0	2	0	43.78149195	0	0	0	-78.71377428	40.49527404	FALSE
United States	Georgia	Camden	US	GA	America	Americas	61	0	62	0	1	0	113.4160173	0	0	0	-81.66601818	30.92951916	FALSE
United States	Missouri	Camden	US	MO	America	Americas	37	0	38	0	1	0	82.06457186	0	0	0	-92.76083747	38.02199522	FALSE
United States	New Jersey	Camden	US	NJ	America	Americas	5974	0	6292	0	318	0	1242.32187	0	0	0	-74.96388753	39.80343818	FALSE
United States	North Carolina	Camden	US	NC	America	Americas	3	0	3	0	0	0	27.60651514	0	0	0	-76.15568396	36.33804939	FALSE
United States	Louisiana	Cameron	US	LA	America	Americas	3	0	3	0	0	0	43.02308906	0	0	0	-93.19310676	29.87592238	FALSE
United States	Pennsylvania	Cameron	US	PA	America	Americas	2	0	2	0	0	0	44.97413987	0	0	0	-78.20376845	41.43625568	FALSE
United States	Texas	Cameron	US	TX	America	Americas	698	0	731	0	33	0	172.7466721	0	0	0	-97.48140372	26.14524221	FALSE
United States	Texas	Camp	US	TX	America	Americas	74	0	74	0	0	0	565.1443409	0	0	0	-94.97790104	32.97195142	FALSE
United States	Kentucky	Campbell	US	KY	America	Americas	142	0	153	0	11	0	163.4894854	0	0	0	-84.37875208	38.94384345	FALSE
United States	Tennessee	Campbell	US	TN	America	Americas	16	0	17	0	1	0	42.66854074	0	0	0	-84.1510856	36.40355516	FALSE
United States	Virginia	Campbell	US	VA	America	Americas	16	0	17	0	1	0	30.97385442	0	0	0	-79.09678609	37.20553386	FALSE
United States	Wyoming	Campbell	US	WY	America	Americas	30	0	30	0	0	0	64.73748948	0	0	0	-105.5474404	44.24886082	FALSE
United States	Oklahoma	Canadian	US	OK	America	Americas	126	0	129	0	3	0	86.98232034	0	0	0	-97.98465569	35.5426055	FALSE
United States	Georgia	Candler	US	GA	America	Americas	13	0	13	0	0	0	120.3369434	0	0	0	-82.07702563	32.40209349	FALSE
United States	Tennessee	Cannon	US	TN	America	Americas	17	0	17	0	0	0	115.819594	0	0	0	-86.05738983	35.80990797	FALSE
United States	Idaho	Canyon	US	ID	America	Americas	288	0	294	0	6	0	127.9100627	0	0	0	-116.7095499	43.61970148	FALSE
United States	Missouri	Cape Girardeau	US	MO	America	Americas	68	0	70	0	2	0	88.75251994	0	0	0	-89.6843587	37.38489388	FALSE
United States	New Jersey	Cape May	US	NJ	America	Americas	554	0	602	0	48	0	654.070557	0	0	0	-74.80170244	39.15008829	FALSE
United States	Montana	Carbon	US	MT	America	Americas	6	0	6	0	0	0	55.94405594	0	0	0	-109.0274047	45.22850116	FALSE
United States	Pennsylvania	Carbon	US	PA	America	Americas	211	0	234	0	23	0	364.5882023	0	0	0	-75.7068525	40.91545395	FALSE
United States	Wyoming	Carbon	US	WY	America	Americas	16	0	16	0	0	0	108.1081081	0	0	0	-106.9326084	41.69357844	FALSE
United States	Idaho	Caribou	US	ID	America	Americas	1	0	1	0	0	0	13.97624039	0	0	0	-111.5597683	42.77149116	FALSE
United States	Kentucky	Carlisle	US	KY	America	Americas	4	0	5	0	1	0	105.0420168	0	0	0	-88.9669222	36.85372876	FALSE
United States	Minnesota	Carlton	US	MN	America	Americas	73	0	73	0	0	0	203.5070112	0	0	0	-92.67601019	46.59180601	FALSE
United States	Maryland	Caroline	US	MD	America	Americas	248	0	248	0	0	0	742.3816081	0	0	0	-75.82904158	38.87172293	FALSE
United States	Virginia	Caroline	US	VA	America	Americas	56	0	58	0	2	0	188.7713588	0	0	0	-77.34901405	38.02679129	FALSE
United States	Arkansas	Carroll	US	AR	America	Americas	24	0	24	0	0	0	84.5665962	0	0	0	-93.54270261	36.3403856	FALSE
United States	Georgia	Carroll	US	GA	America	Americas	493	0	518	0	25	0	431.6954464	0	0	0	-85.07976677	33.58138199	FALSE
United States	Illinois	Carroll	US	IL	America	Americas	12	0	14	0	2	0	97.86787836	0	0	0	-89.93395545	42.06823429	FALSE
United States	Indiana	Carroll	US	IN	America	Americas	90	0	92	0	2	0	454.1639927	0	0	0	-86.56198812	40.5807832	FALSE
United States	Iowa	Carroll	US	IA	America	Americas	9	0	9	0	0	0	44.63178775	0	0	0	-94.86032705	42.03617207	FALSE
United States	Kentucky	Carroll	US	KY	America	Americas	10	0	10	0	0	0	94.06452827	0	0	0	-85.12601074	38.66599534	FALSE
United States	Maryland	Carroll	US	MD	America	Americas	776	0	861	0	85	0	511.1400025	0	0	0	-77.02373735	39.56453592	FALSE
United States	Mississippi	Carroll	US	MS	America	Americas	104	0	115	0	11	0	1156.127476	0	0	0	-89.91994479	33.44834567	FALSE
United States	Missouri	Carroll	US	MO	America	Americas	8	0	8	0	0	0	92.17651803	0	0	0	-93.50626255	39.42762566	FALSE
United States	New Hampshire	Carroll	US	NH	America	Americas	46	0	46	0	0	0	94.05029646	0	0	0	-71.20430216	43.87498583	FALSE
United States	Ohio	Carroll	US	OH	America	Americas	27	0	30	0	3	0	111.4661514	0	0	0	-81.09178213	40.5789686	FALSE
United States	Tennessee	Carroll	US	TN	America	Americas	26	0	27	0	1	0	97.23772824	0	0	0	-88.45189331	35.97366108	FALSE
United States	Virginia	Carroll	US	VA	America	Americas	89	0	90	0	1	0	302.1046625	0	0	0	-80.73455942	36.73066666	FALSE
United States	Texas	Carson	US	TX	America	Americas	6	0	6	0	0	0	101.2487344	0	0	0	-101.3542669	35.40365929	FALSE
